('G?AELs', 3, 0.018580698997539002)
('G?AELw', 3, 0.01982295299967518)
('G?AEL{', 4, 0.031166132001089863)
('G?AENo', 3, 0.019135043003188912)
('G?AENs', 4, 0.031823807999899145)
('G?AENw', 4, 0.03210974799731048)
('G?AEN{', 4, 0.03344250399823068)
('G?AF?w', 2, 0.008778758005064446)
('G?AF?{', 3, 0.01820621799561195)
('G?AFAw', 2, 0.008339102001627907)
('G?AFA{', 3, 0.01664290799817536)
('G?AFBo', 3, 0.016791597998235375)
('G?AFBs', 3, 0.01750821200403152)
('G?AFBw', 3, 0.018690830998821184)
('G?AFB{', 3, 0.019255734005128033)
('G?AFCs', 2, 0.009079775998543482)
('G?AFCw', 2, 0.008869821998814587)
('G?AFC{', 3, 0.01805272600176977)
('G?AFEo', 3, 0.01670928700332297)
('G?AFEs', 3, 0.016196661999856587)
('G?AFEw', 3, 0.016988315001071896)
('G?AFE{', 3, 0.018227529006253462)
('G?AFFo', 4, 0.030915114999515936)
('G?AFFs', 4, 0.031244213998434134)
('G?AFFw', 4, 0.030849628994474187)
('G?AFF{', 4, 0.03196037500310922)
('G?AFKw', 3, 0.018419726999127306)
('G?AFK{', 3, 0.018173914999351837)
('G?AFMw', 3, 0.017664690996753052)
('G?AFM{', 3, 0.01746464899770217)
('G?AFNo', 3, 0.019502592003846075)
('G?AFNs', 3, 0.019195473003492225)
('G?AFNw', 4, 0.031344417002401315)
('G?AFN{', 4, 0.033540623997396324)
('G?AFbW', 3, 0.015611540002282709)
('G?AFb[', 3, 0.0166946960016503)
('G?AFbw', 3, 0.019409109001571778)
('G?AFb{', 3, 0.01989437799784355)
('G?AFeW', 2, 0.009736908003105782)
('G?AFe[', 3, 0.017315552999207284)
('G?AFfO', 3, 0.018457710000802763)
('G?AFfS', 3, 0.01861017999908654)
('G?AFfW', 3, 0.01786075699783396)
('G?AFf[', 3, 0.01873866300593363)
('G?AFfo', 4, 0.03276071700383909)
('G?AFfs', 4, 0.03291348300263053)
('G?AFfw', 4, 0.03281168299872661)
('G?AFf{', 4, 0.03256954099924769)
('G?AFnW', 3, 0.018164709996199235)
('G?AFn[', 3, 0.018402455003524665)
('G?AFnw', 4, 0.03610012300487142)
('G?AFn{', 4, 0.032798789005028084)
('G?AFrw', 4, 0.03246723399934126)
('G?AFr{', 4, 0.03321569700347027)
('G?AFvg', 3, 0.02155375899747014)
('G?AFvk', 3, 0.01960547099588439)
('G?AFvo', 5, 0.045534263997978996)
('G?AFvs', 5, 0.04688734699448105)
('G?AFvw', 4, 0.035320499999215826)
('G?AFv{', 4, 0.034926519001601264)
('G?AF~w', 5, 0.046470347995636985)
('G?AF~{', 5, 0.04596363900054712)
('G?B@_[', 2, 0.008723389000806492)
('G?B@`W', 2, 0.007949806997203268)
('G?B@`w', 3, 0.017739397997502238)
('G?B@c[', 2, 0.008130820999213029)
('G?B@dO', 2, 0.0068885100045008585)
('G?B@dW', 2, 0.007552221002697479)
('G?B@d[', 2, 0.007571535999886692)
('G?B@dw', 3, 0.01700987699587131)
('G?B@e[', 3, 0.01838464100001147)
('G?B@fO', 3, 0.01679384000453865)
('G?B@fW', 3, 0.01642127200466348)
('G?B@f[', 3, 0.017513290003989823)
('G?B@fo', 4, 0.030496690997097176)
('G?B@fw', 4, 0.03129515700129559)
('G?B@f{', 4, 0.0308202070009429)
('G?B@hw', 3, 0.01879851800185861)
('G?B@lW', 2, 0.008206915001210291)
('G?B@l[', 2, 0.008596480001870077)
('G?B@lw', 3, 0.016772619004768785)
('G?B@mW', 2, 0.008918980995076708)
('G?B@m[', 3, 0.018487032000848558)
('G?B@nO', 2, 0.008407029003137723)
('G?B@nW', 2, 0.008514067994838115)
('G?B@n[', 3, 0.01514065599621972)
('G?B@no', 3, 0.018591385000036098)
('G?B@nw', 3, 0.02006434800568968)
('G?B@n{', 4, 0.03059737700095866)
('G?B@pw', 3, 0.019042398998863064)
('G?B@p{', 3, 0.018922623996331822)
('G?B@tK', 2, 0.008150367000780534)
('G?B@t_', 2, 0.007641229000000749)
('G?B@tc', 2, 0.008300851004605647)
('G?B@tg', 2, 0.008192697998310905)
('G?B@tk', 2, 0.008874874998582527)
('G?B@to', 3, 0.017448229998990428)
('G?B@ts', 3, 0.022473873003036715)
('G?B@tw', 3, 0.015221697998640593)
('G?B@t{', 3, 0.018242994003230706)
('G?B@uK', 3, 0.01909831300145015)
('G?B@v?', 2, 0.008506974998454098)
('G?B@vC', 2, 0.008520044000761118)
('G?B@vG', 2, 0.008836856999550946)
('G?B@vK', 2, 0.008661995998409111)
('G?B@v_', 3, 0.016845721002027858)
('G?B@vc', 3, 0.016768745001172647)
('G?B@vg', 3, 0.01690866900025867)
('G?B@vk', 3, 0.01694056099950103)
('G?B@vo', 4, 0.031626730000425596)
('G?B@vs', 4, 0.03153614800248761)
('G?B@vw', 4, 0.031268977996660396)
('G?B@v{', 4, 0.030991635998361744)
('G?B@x{', 4, 0.03223387899925001)
('G?B@|k', 2, 0.00896633199590724)
('G?B@|o', 3, 0.018000194999331143)
('G?B@|s', 3, 0.01788587299961364)
('G?B@|w', 3, 0.018888556005549617)
('G?B@|{', 3, 0.019817913002043497)
('G?B@~K', 3, 0.01859716400213074)
('G?B@~_', 3, 0.01805827500356827)
('G?B@~c', 3, 0.01719444100308465)
('G?B@~g', 3, 0.017100750003010035)
('G?B@~k', 3, 0.016815168994071428)
('G?B@~o', 4, 0.0291728059964953)
('G?B@~s', 4, 0.03116185499675339)
('G?B@~w', 4, 0.03186451899819076)
('G?B@~{', 4, 0.03170329199929256)
('G?BD?{', 3, 0.016493005998199806)
('G?BD@w', 2, 0.008552621999115217)
('G?BDAo', 2, 0.007333475994528271)
('G?BDAw', 2, 0.0072018290011328645)
('G?BDA{', 3, 0.01668243900348898)
('G?BDBo', 3, 0.020470811999985017)
('G?BDBw', 3, 0.016965551003522705)
('G?BDB{', 3, 0.017092105001211166)
('G?BDCw', 2, 0.007667010999284685)
('G?BDC{', 3, 0.016592840001976583)
('G?BDDw', 3, 0.017111364999436773)
('G?BDEo', 3, 0.01652404600463342)
('G?BDEw', 3, 0.026925562997348607)
('G?BDE{', 3, 0.01807505000033416)
('G?BDFo', 3, 0.018227123000542633)
('G?BDFw', 3, 0.01929829199798405)
('G?BDF{', 3, 0.01979376099916408)
('G?BDG{', 2, 0.008850823003740516)
('G?BDHw', 2, 0.008894193997548427)
('G?BDI{', 3, 0.021994301001541317)
('G?BDJo', 2, 0.0085991060041124)
('G?BDJw', 3, 0.016867688005731907)
('G?BDJ{', 3, 0.01712462199793663)
('G?BDKw', 2, 0.008602875997894444)
('G?BDK{', 3, 0.017074845993192866)
('G?BDLw', 3, 0.017490138998255134)
('G?BDMo', 2, 0.008532163003110327)
('G?BDMw', 3, 0.020826849999139085)
('G?BDM{', 3, 0.017851896001957357)
('G?BDNo', 3, 0.018493105002562515)
('G?BDNw', 3, 0.024216338999394793)
('G?BDN{', 3, 0.025893717996950727)
('G?BD`W', 2, 0.006575425999471918)
('G?BD`w', 2, 0.008670334005728364)
('G?BD`{', 2, 0.010064260000945069)
('G?BDaW', 2, 0.008134604002407286)
('G?BDbO', 2, 0.008851218000927474)
('G?BDbS', 2, 0.008920576998207252)
('G?BDbW', 2, 0.010386736998043489)
('G?BDb[', 2, 0.021837569001945667)
('G?BDbo', 3, 0.023321913002291694)
('G?BDbs', 3, 0.02128790700226091)
('G?BDbw', 3, 0.0245576710003661)
('G?BDb{', 3, 0.026588118002109695)
('G?BDdS', 2, 0.008869669996784069)
('G?BDdW', 2, 0.008217670001613442)
('G?BDd[', 2, 0.013857824997103307)
('G?BDdo', 3, 0.029136705001292285)
('G?BDds', 3, 0.022221638006158173)
('G?BDdw', 3, 0.017680761993688066)
('G?BDd{', 3, 0.019336561003001407)
('G?BDeS', 2, 0.009746911004185677)
('G?BDeW', 2, 0.00804548199812416)
('G?BDe[', 2, 0.010510179003176745)
('G?BDfO', 2, 0.009398499001690652)
('G?BDfS', 2, 0.017619336998905055)
('G?BDfW', 2, 0.009171362995402887)
('G?BDf[', 3, 0.015914069997961633)
('G?BDfo', 3, 0.019192866995581426)
('G?BDfs', 3, 0.01993036500061862)
('G?BDfw', 3, 0.030075538998062257)
('G?BDf{', 3, 0.02542370399896754)
('G?BDj[', 2, 0.011606647000007797)
('G?BDjo', 3, 0.016711445001419634)
('G?BDjs', 3, 0.029393056996923406)
('G?BDjw', 3, 0.02046970700030215)
('G?BDj{', 3, 0.019755281995458063)
('G?BDl[', 3, 0.01726765099738259)
('G?BDlo', 2, 0.020035558998642955)
('G?BDls', 2, 0.009313331996963825)
('G?BDlw', 3, 0.021368382003856823)
('G?BDl{', 3, 0.024762820998148527)
('G?BDm[', 3, 0.020544804996461608)
('G?BDnO', 2, 0.012616811000043526)
('G?BDnS', 3, 0.01828849400044419)
('G?BDnW', 2, 0.011380325006030034)
('G?BDn[', 3, 0.01727054300135933)
('G?BDno', 3, 0.02090920499904314)
('G?BDns', 3, 0.01929782899969723)
('G?BDnw', 3, 0.02023024499794701)
('G?BDn{', 3, 0.020244129998900462)
('G?BDro', 4, 0.029644834001373965)
('G?BDrs', 4, 0.029812020002282225)
('G?BDrw', 4, 0.031826323000132106)
('G?BDr{', 4, 0.030916966999939177)
('G?BDto', 4, 0.03150444699713262)
('G?BDts', 4, 0.0404162400009227)
('G?BDtw', 3, 0.020256326999515295)
('G?BDt{', 3, 0.019225521995394956)
('G?BDvG', 2, 0.009253702002752107)
('G?BDvK', 3, 0.016783849001512863)
('G?BDv_', 3, 0.01802609800506616)
('G?BDvc', 3, 0.018354728003032506)
('G?BDvg', 3, 0.017881741005112417)
('G?BDvk', 3, 0.01779960899875732)
('G?BDvo', 4, 0.03112683799554361)
('G?BDvs', 4, 0.026349284999014344)
('G?BDvw', 4, 0.0339483019997715)
('G?BDv{', 4, 0.041086801000346895)
('G?BDzw', 4, 0.030741447997570504)
('G?BDz{', 4, 0.03699416400195332)
('G?BD|w', 4, 0.028566418004629668)
('G?BD|{', 4, 0.03551057499862509)
('G?BD~g', 3, 0.019373924005776644)
('G?BD~k', 3, 0.018653496001206804)
('G?BD~o', 4, 0.044093666001572274)
('G?BD~s', 4, 0.039960196998436004)
('G?BD~w', 4, 0.03878022899880307)
('G?BD~{', 4, 0.0393283630037331)
('G?BEDo', 3, 0.022829358000308275)
('G?BEDw', 3, 0.028616757997951936)
('G?BEFo', 4, 0.037133972997253295)
('G?BEFw', 4, 0.04268957599560963)
('G?BEF{', 4, 0.04167703200073447)
('G?BEH{', 4, 0.038974930001131725)
('G?BELo', 3, 0.026251252995280083)
('G?BELw', 3, 0.024061679003352765)
('G?BEL{', 4, 0.039313276996836066)
('G?BENo', 4, 0.03536323199659819)
('G?BENw', 4, 0.03674378800496925)
('G?BEN{', 4, 0.0398042640008498)
('G?BF?w', 2, 0.010413593998237047)
('G?BF@w', 2, 0.01027048499963712)
('G?BF@{', 3, 0.018784129002597183)
('G?BFCw', 2, 0.009136044995102566)
('G?BFC{', 3, 0.01754386800166685)
('G?BFDo', 3, 0.017422408003767487)
('G?BFDs', 3, 0.017817409003328066)
('G?BFDw', 3, 0.01680562500405358)
('G?BFD{', 3, 0.01866186699771788)
('G?BFEo', 3, 0.01795474199752789)
('G?BFEs', 3, 0.017059999001503456)
('G?BFEw', 3, 0.01782914400246227)
('G?BFE{', 3, 0.018200152000645176)
('G?BFFo', 4, 0.03179899400129216)
('G?BFFs', 4, 0.03094472800148651)
('G?BFFw', 4, 0.03106991700042272)
('G?BFF{', 4, 0.03249343200150179)
('G?BFLw', 3, 0.0175012159961625)
('G?BFL{', 3, 0.01868486600142205)
('G?BFMo', 3, 0.018267663006554358)
('G?BFMs', 3, 0.01751887499995064)
('G?BFMw', 3, 0.01772756099671824)
('G?BFM{', 3, 0.017981039003643673)
('G?BFNo', 3, 0.01985604099900229)
('G?BFNs', 3, 0.01904578499670606)
('G?BFNw', 4, 0.032312485003785696)
('G?BFN{', 4, 0.031425986999238376)
('G?BFdw', 3, 0.018425624002702534)
('G?BFd{', 3, 0.01916267699562013)
('G?BFfO', 3, 0.021754989997134544)
('G?BFfS', 3, 0.023039924999466166)
('G?BFfW', 3, 0.018447506001393776)
('G?BFf[', 3, 0.01994954399560811)
('G?BFfo', 4, 0.033325229000183754)
('G?BFfs', 4, 0.03260645100090187)
('G?BFfw', 4, 0.036320073006208986)
('G?BFf{', 4, 0.033412830998713616)
('G?BFnW', 3, 0.016442239000753034)
('G?BFn[', 3, 0.018504017003579065)
('G?BFno', 3, 0.02203373800148256)
('G?BFns', 3, 0.017886504996567965)
('G?BFnw', 4, 0.035332634004589636)
('G?BFn{', 4, 0.03564532300515566)
('G?BFvo', 5, 0.04598293799790554)
('G?BFvs', 5, 0.048737568002252374)
('G?BFvw', 4, 0.03535869700135663)
('G?BFv{', 4, 0.035959507993538864)
('G?BF~w', 5, 0.04636611699970672)
('G?BF~{', 5, 0.044896409002831206)
('G?Bcqk', 2, 0.009073925000848249)
('G?Bcqw', 3, 0.01515348599787103)
('G?BcrK', 2, 0.009316993004176766)
('G?Bcr_', 3, 0.014509243999782484)
('G?Bcrg', 3, 0.01615019099699566)
('G?Bcrk', 3, 0.015957749004883226)
('G?Bcro', 4, 0.02854743900388712)
('G?Bcrw', 4, 0.02825036400463432)
('G?Bcr{', 4, 0.028801977998227812)
('G?Bcsw', 2, 0.00882879600248998)
('G?BcuK', 2, 0.009694184002000839)
('G?Bcug', 2, 0.007844610001484398)
('G?Bcuk', 2, 0.009061077995283995)
('G?Bcuw', 3, 0.0170183470036136)
('G?BcvG', 3, 0.01842958199995337)
('G?BcvK', 2, 0.008709066001756582)
('G?Bcv_', 3, 0.017176323002786376)
('G?Bcvg', 3, 0.017097733994887676)
('G?Bcvk', 3, 0.017875484998512547)
('G?Bcvo', 4, 0.03111538200028008)
('G?Bcvw', 4, 0.03127137399860658)
('G?Bcv{', 4, 0.031193140996037982)
('G?Bczk', 3, 0.015897452998615336)
('G?Bczw', 4, 0.02866584200091893)
('G?Bcz{', 4, 0.03044045899878256)
('G?Bc}k', 2, 0.008050734999414999)
('G?Bc}w', 3, 0.018028578997473232)
('G?Bc~K', 3, 0.018533850001404062)
('G?Bc~g', 3, 0.016927516997384373)
('G?Bc~k', 3, 0.018293758999789134)
('G?Bc~o', 4, 0.03128658300556708)
('G?Bc~w', 4, 0.030937520001316443)
('G?Bc~{', 4, 0.027854441999807023)
('G?Be`[', 2, 0.009019739998620935)
('G?Be`{', 3, 0.024037645998760127)
('G?Bec[', 2, 0.008234055996581446)
('G?Becw', 2, 0.008333696001500357)
('G?Bed[', 2, 0.009247202004189603)
('G?Bedo', 3, 0.0164016039998387)
('G?Bedw', 3, 0.016464152999105863)
('G?Bed{', 3, 0.017363924001983833)
('G?BeeW', 2, 0.008334088000992779)
('G?Bee[', 2, 0.008903223999368493)
('G?Beew', 3, 0.017115526999987196)
('G?BefO', 3, 0.01769589899777202)
('G?BefW', 3, 0.01719435200357111)
('G?Bef[', 3, 0.016788615001132712)
('G?Befo', 3, 0.01950612400105456)
('G?Befw', 3, 0.01977596899814671)
('G?Bef{', 3, 0.019754772001761012)
('G?Belw', 3, 0.017145659003290348)
('G?Bel{', 3, 0.017518621003546286)
('G?Bem[', 3, 0.0162246129984851)
('G?Bemw', 3, 0.017940030003956053)
('G?BenW', 2, 0.008791243999439757)
('G?Ben[', 3, 0.018387028001598082)
('G?Beno', 3, 0.018967039002745878)
('G?Benw', 3, 0.020377158994961064)
('G?Ben{', 3, 0.020076269000128377)
('G?Bepw', 4, 0.028008500004943926)
('G?Besw', 3, 0.01675888899626443)
('G?Betg', 3, 0.016136406004079618)
('G?Beto', 4, 0.030041760997846723)
('G?Bets', 4, 0.029427804998704232)
('G?Betw', 4, 0.021457481998368166)
('G?Bet{', 4, 0.02912036600173451)
('G?Beug', 2, 0.008526960002200212)
('G?Beuo', 4, 0.04814732500381069)
('G?Beus', 4, 0.03057856299710693)
('G?Beuw', 3, 0.014554100998793729)
('G?Beu{', 3, 0.031352603997220285)
('G?BevG', 3, 0.019185828998161014)
('G?BevK', 3, 0.013812438999593724)
('G?Bev_', 3, 0.01459335899562575)
('G?Bevc', 3, 0.018370479003351647)
('G?Bevg', 3, 0.017737636000674684)
('G?Bevk', 3, 0.013812568999128416)
('G?Bevo', 4, 0.03309823799645528)
('G?Bevs', 4, 0.03545893599948613)
('G?Bevw', 4, 0.03151709400117397)
('G?Bev{', 4, 0.03132693099905737)
('G?Be|{', 4, 0.029075382997689303)
('G?Be}{', 4, 0.03029225800128188)
('G?Be~k', 3, 0.01867217400285881)
('G?Be~o', 4, 0.03285199200036004)
('G?Be~s', 4, 0.0330710900016129)
('G?Be~w', 4, 0.033676888000627514)
('G?Be~{', 4, 0.03449330700095743)
('G?Bf?{', 4, 0.03472975899785524)
('G?BfC{', 3, 0.02060163699934492)
('G?BfEo', 3, 0.021524294999835547)
('G?BfEw', 3, 0.01902515000256244)
('G?BfE{', 3, 0.019474736000120174)
('G?BfFo', 4, 0.04393477099802112)
('G?BfFw', 4, 0.0428524489980191)
('G?BfF{', 4, 0.03669776799506508)
('G?BfM{', 3, 0.026888514999882318)
('G?BfNo', 4, 0.03597612100566039)
('G?BfNw', 4, 0.03567412099801004)
('G?BfN{', 4, 0.036719324001751374)
('G?Bfew', 3, 0.022258138000324834)
('G?Bfe{', 3, 0.02152159599791048)
('G?BffO', 4, 0.03152925299946219)
('G?BffS', 3, 0.02822955000010552)
('G?BffW', 3, 0.019224108997150324)
('G?Bff[', 3, 0.020828150998568162)
('G?Bffo', 4, 0.03241554299893323)
('G?Bffs', 4, 0.026683707001211587)
('G?Bffw', 4, 0.03228504599974258)
('G?Bff{', 4, 0.03421736999735003)
('G?Bfn[', 4, 0.033264514997426886)
('G?Bfno', 3, 0.03272182599903317)
('G?Bfns', 3, 0.030423348005570006)
('G?Bfnw', 4, 0.03368616200168617)
('G?Bfn{', 4, 0.032060664998425636)
('G?Bfvo', 5, 0.04455654800403863)
('G?Bfvs', 5, 0.045189766999101266)
('G?Bfvw', 4, 0.032289142996887676)
('G?Bfv{', 4, 0.036577942002622876)
('G?Bf~w', 5, 0.04560080999362981)
('G?Bf~{', 5, 0.04450673699466279)
('G?BvS{', 4, 0.02923739099787781)
('G?BvUk', 3, 0.019624297994596418)
('G?BvUo', 4, 0.028864649997558445)
('G?BvUw', 4, 0.029596614003821742)
('G?BvU{', 4, 0.030227875999116804)
('G?BvVK', 3, 0.018669325996597763)
('G?BvVW', 3, 0.01988110000093002)
('G?BvVg', 4, 0.031150367998634465)
('G?BvVk', 3, 0.019729776002350263)
('G?BvVo', 4, 0.03362324600311695)
('G?BvVw', 4, 0.03326786700199591)
('G?BvV{', 4, 0.03322560599917779)
('G?Bv]{', 4, 0.03004185100144241)
('G?Bv^w', 4, 0.03236720800487092)
('G?Bv^{', 4, 0.03322540599765489)
('G?Bve[', 4, 0.03040185000281781)
('G?BvfO', 4, 0.030777157997363247)
('G?Bvf[', 4, 0.0317042480019154)
('G?Bvfo', 5, 0.044926160997420084)
('G?Bvfw', 4, 0.03350079499796266)
('G?Bvf{', 4, 0.03370286100107478)
('G?Bvn[', 4, 0.031130937997659203)
('G?Bvnw', 4, 0.03379889400093816)
('G?Bvn{', 5, 0.04471414299769094)
('G?BvvW', 4, 0.031618561995856)
('G?Bvvg', 4, 0.03407575999881374)
('G?Bvvo', 5, 0.045027729000139516)
('G?Bvvs', 5, 0.04493036399799166)
('G?Bvvw', 4, 0.03565385299589252)
('G?Bvv{', 4, 0.043096844005049206)
('G?Bv~{', 5, 0.035127184994053096)
('G?B~vk', 5, 0.04812875599600375)
('G?B~vo', 6, 0.05457966399990255)
('G?B~vw', 5, 0.04695193299994571)
('G?B~v{', 5, 0.047886859996651765)
('G?B~~{', 6, 0.054711197000870015)
('G?`@F_', 3, 0.016108114999951795)
('G?`@Fo', 3, 0.016470485999889206)
('G?`@Fw', 3, 0.017660990000877064)
('G?`@F{', 3, 0.018206278997240588)
('G?`@eC', 2, 0.007748887997877318)
('G?`@eS', 2, 0.017382022000674624)
('G?`@e[', 3, 0.018142192995583173)
('G?`@f?', 2, 0.006298220992903225)
('G?`@fC', 2, 0.0074994379974668846)
('G?`@fO', 2, 0.007733183003438171)
('G?`@fS', 2, 0.009459976005018689)
('G?`@fW', 2, 0.008443732003797777)
('G?`@f[', 3, 0.02011103299446404)
('G?`@f_', 3, 0.017814956001529936)
('G?`@fc', 3, 0.015871521005465183)
('G?`@fo', 3, 0.017462953997892328)
('G?`@fs', 3, 0.018426608003210276)
('G?`@fw', 3, 0.01907167000172194)
('G?`@f{', 3, 0.02127628499874845)
('G?`CV_', 3, 0.018415664999338333)
('G?`CVg', 3, 0.01919612299388973)
('G?`CVo', 3, 0.01830120899830945)
('G?`CVs', 4, 0.038735660004022066)
('G?`CVw', 3, 0.01852650599903427)
('G?`CV{', 4, 0.03359242200531298)
('G?`DB_', 2, 0.008760369993979111)
('G?`DBg', 2, 0.00789471399912145)
('G?`DBo', 2, 0.008292831997096073)
('G?`DBw', 2, 0.012422783998772502)
('G?`DE_', 2, 0.011180385998159181)
('G?`DEc', 2, 0.007596873001602944)
('G?`DEg', 2, 0.008375751996936742)
('G?`DEk', 2, 0.009234511999238748)
('G?`DEo', 2, 0.007271854003192857)
('G?`DEw', 2, 0.008350526994036045)
('G?`DF_', 3, 0.015063065999129321)
('G?`DFc', 3, 0.02107426300062798)
('G?`DFg', 3, 0.0178525230003288)
('G?`DFk', 3, 0.01829270800226368)
('G?`DFo', 3, 0.016671071003656834)
('G?`DFs', 3, 0.02085013699979754)
('G?`DFw', 3, 0.01849380299972836)
('G?`DF{', 3, 0.019922911997127812)
('G?`DQk', 2, 0.0142782869952498)
('G?`DRg', 2, 0.009238474995072465)
('G?`DRk', 2, 0.010833207998075522)
('G?`DUg', 2, 0.008167038002284244)
('G?`DUk', 2, 0.008571615995606408)
('G?`DUo', 2, 0.008637184000690468)
('G?`DUs', 3, 0.017737513000611216)
('G?`DUw', 2, 0.008909463998861611)
('G?`DU{', 3, 0.019470573002763558)
('G?`DV_', 2, 0.009507960996415932)
('G?`DVc', 3, 0.01655996299814433)
('G?`DVg', 2, 0.01044442699640058)
('G?`DVk', 3, 0.04033214800438145)
('G?`DVo', 3, 0.017613263997191098)
('G?`DVs', 3, 0.020335198001703247)
('G?`DVw', 3, 0.01782138000271516)
('G?`DV{', 3, 0.018882125994423404)
('G?`DaW', 2, 0.009745135001139715)
('G?`Da[', 3, 0.020301587996073067)
('G?`DbG', 2, 0.008654039003886282)
('G?`DbK', 2, 0.010899434004386421)
('G?`DbO', 2, 0.007245706998219248)
('G?`DbS', 2, 0.008490685002470855)
('G?`DbW', 2, 0.008006825002667028)
('G?`Db[', 2, 0.009146042000793386)
('G?`Db_', 2, 0.008110118003969546)
('G?`Dbc', 2, 0.008856323998770677)
('G?`Dbg', 2, 0.009996868997404817)
('G?`Dbk', 2, 0.008708397996088024)
('G?`Dbo', 2, 0.009236514000804164)
('G?`Dbs', 2, 0.0092210389993852)
('G?`Dbw', 3, 0.018338294001296163)
('G?`Db{', 3, 0.01797659500152804)
('G?`DeK', 2, 0.008687100998940878)
('G?`DeS', 2, 0.008508811006322503)
('G?`DeW', 2, 0.008330365999427158)
('G?`De[', 2, 0.009058829004061408)
('G?`DfC', 2, 0.012318433000473306)
('G?`DfG', 2, 0.008733597001992166)
('G?`DfK', 2, 0.009994688000006136)
('G?`DfO', 2, 0.008169740001903847)
('G?`DfS', 2, 0.009786882001208141)
('G?`DfW', 2, 0.009159977998933755)
('G?`Df[', 3, 0.01800922600523336)
('G?`Df_', 3, 0.01908247700339416)
('G?`Dfc', 3, 0.017308262002188712)
('G?`Dfg', 3, 0.02120867899793666)
('G?`Dfk', 3, 0.01830978900397895)
('G?`Dfo', 3, 0.018794222996803)
('G?`Dfs', 3, 0.01776169100048719)
('G?`Dfw', 3, 0.019806775999313686)
('G?`Df{', 3, 0.021241015994746704)
('G?`Drg', 3, 0.01852560299448669)
('G?`Drk', 3, 0.0187097050002194)
('G?`DuW', 3, 0.019318610997288488)
('G?`Du[', 3, 0.020807815999432933)
('G?`DvG', 2, 0.009402766998391598)
('G?`DvK', 2, 0.01714190899656387)
('G?`DvO', 2, 0.00825559999793768)
('G?`DvS', 3, 0.0174011769995559)
