('FErvg', 3, 0.01354061200254364)
('FErvo', 3, 0.012387669994495809)
('FErvw', 3, 0.01320592500269413)
('FEr~o', 3, 0.013310846996319015)
('FEr~w', 3, 0.013792089004709851)
('FEu|w', 4, 0.019424562000494916)
('FEu~g', 3, 0.012453479001123924)
('FEu~o', 3, 0.013640850003866944)
('FEu~w', 3, 0.01468645300337812)
('FEv\\w', 4, 0.01943609100271715)
('FEv^o', 3, 0.012844696997490246)
('FEv^w', 4, 0.02089036299730651)
('FEvvW', 3, 0.013264822999190073)
('FEvvg', 3, 0.012755647003359627)
('FEvvo', 3, 0.013501470006303862)
('FEvvw', 3, 0.013515989005099982)
('FEv~w', 4, 0.019896281002729665)
('FEzPw', 3, 0.013266658999782521)
('FEzSw', 3, 0.012556524998217355)
('FEzTg', 3, 0.012182965001557022)
('FEzTw', 3, 0.012739678997604642)
('FEzUg', 3, 0.014092928999161813)
('FEzUo', 3, 0.011922498997591902)
('FEzUw', 3, 0.012677874998189509)
('FEzVO', 3, 0.013542957000026945)
('FEzV_', 3, 0.012976362006156705)
('FEzVg', 3, 0.013094333997287322)
('FEzVo', 3, 0.012064066002494656)
('FEzVw', 3, 0.012462833998142742)
('FEzeW', 3, 0.012894402003439609)
('FEzfO', 3, 0.013673298999492545)
('FEzfW', 3, 0.013209862998337485)
('FEzf_', 3, 0.023993651004275307)
('FEzfo', 3, 0.014694623001560103)
('FEzfw', 3, 0.010204533995420206)
('FEznW', 4, 0.020141372995567508)
('FEzno', 3, 0.013093631001538597)
('FEznw', 3, 0.018724697998550255)
('FEzvO', 3, 0.013524558999051806)
('FEzvg', 3, 0.013325455998710822)
('FEzvo', 3, 0.007906664002803154)
('FEzvw', 3, 0.01335201300389599)
('FEz~w', 3, 0.020354684005724266)
('FE~tw', 3, 0.013045158004388213)
('FE~uw', 3, 0.013822747001540847)
('FE~vW', 3, 0.016802689999167342)
('FE~vo', 3, 0.022963192001043353)
('FE~vw', 3, 0.013980288997117896)
('FE~~w', 4, 0.029109091999998782)
('FFzeo', 3, 0.024285031999170315)
('FFzf_', 4, 0.037631099999998696)
('FFzfo', 4, 0.03565612799866358)
('FFzfw', 4, 0.025426784006413072)
('FFzvO', 4, 0.025026085000718012)
('FFzvg', 4, 0.025962571999116335)
('FFzvo', 4, 0.02304904500488192)
('FFzvw', 4, 0.022057334004784934)
('FFz~o', 4, 0.022427757998229936)
('FFz~w', 4, 0.021771236999484245)
('FF~~w', 5, 0.027488466999784578)
('FQhV?', 2, 0.007821820996468887)
('FQhVO', 3, 0.014577564004866872)
('FQhV_', 2, 0.006991691006987821)
('FQhVo', 3, 0.014321078997454606)
('FQhVw', 4, 0.023761105003359262)
('FQinO', 3, 0.012898141001642216)
('FQinW', 4, 0.021074717995361425)
('FQino', 3, 0.013795468999887817)
('FQinw', 4, 0.023597799998242408)
('FQjR_', 2, 0.007130215002689511)
('FQjRo', 3, 0.012975636003830004)
('FQjUg', 3, 0.014165353000862524)
('FQjVG', 2, 0.007603621001180727)
('FQjVO', 3, 0.011977638998359907)
('FQjV_', 2, 0.007972536004672293)
('FQjVg', 3, 0.01360028199997032)
('FQjVo', 3, 0.014702214997669216)
('FQjVw', 3, 0.014503145997878164)
('FQjdg', 3, 0.012524833000497892)
('FQjdo', 3, 0.011690863997500855)
('FQjdw', 3, 0.012272760999621823)
('FQjew', 2, 0.007293009999557398)
('FQjfG', 3, 0.012104305998946074)
('FQjfW', 3, 0.013010914000915363)
('FQjfg', 3, 0.012064173999533523)
('FQjfo', 3, 0.01262321099784458)
('FQjfw', 3, 0.012865901000623126)
('FQjlw', 4, 0.020150210002611857)
('FQjnW', 4, 0.021493364998605102)
('FQjno', 3, 0.016108871997857932)
('FQjnw', 4, 0.02185237500088988)
('FQjuw', 3, 0.013810607997584157)
('FQjvW', 3, 0.013062411999271717)
('FQjvg', 3, 0.014017530003911816)
('FQjvo', 3, 0.013408836995949969)
('FQjvw', 3, 0.015171086000918876)
('FQj~o', 4, 0.02133979000063846)
('FQj~w', 4, 0.021722794997913297)
('FQyqw', 3, 0.013910758003476076)
('FQytW', 3, 0.01466109800094273)
('FQyuW', 3, 0.011284626001724973)
('FQyuo', 3, 0.010893829996348359)
('FQyuw', 3, 0.012018975998216774)
('FQyvO', 3, 0.01572676800424233)
('FQyvW', 3, 0.015198854998743627)
('FQyv_', 3, 0.014990219999162946)
('FQyvo', 3, 0.014441482002439443)
('FQyvw', 3, 0.013550935000239406)
('FQy}w', 3, 0.012906544005090836)
('FQy~o', 3, 0.0134166110001388)
('FQy~w', 3, 0.014908611003193073)
('FQzTo', 3, 0.012693692995526362)
('FQzUW', 3, 0.01076405300409533)
('FQzUo', 2, 0.007568426997750066)
('FQzVO', 3, 0.012161462000221945)
('FQzVW', 3, 0.012406998997903429)
('FQzV_', 3, 0.011827711001387797)
('FQzVo', 3, 0.012533229994005524)
('FQzVw', 3, 0.013810855998599436)
('FQz^o', 3, 0.012387201000819914)
('FQz^w', 3, 0.013921933998062741)
('FQzlw', 4, 0.01965068600111408)
('FQzmw', 3, 0.013794182006677147)
('FQznW', 4, 0.0204533169962815)
('FQzno', 3, 0.014168891997542232)
('FQznw', 4, 0.020179598999675363)
('FQzuo', 3, 0.012468733999412507)
('FQzvO', 3, 0.013004941996769048)
('FQzvg', 3, 0.013449272999423556)
('FQzvo', 3, 0.013435455002763774)
('FQzvw', 3, 0.014839110001048539)
('FQz~w', 4, 0.019700659002410248)
('FQ~vW', 3, 0.013891256996430457)
('FQ~vo', 3, 0.014819576994341332)
('FQ~vw', 3, 0.013435545995889697)
('FQ~~w', 4, 0.019531318001099862)
('FTm~o', 4, 0.020312765998824034)
('FTm~w', 5, 0.02800103899789974)
('FTnvg', 4, 0.01920363500539679)
('FTnvo', 4, 0.02029281599971)
('FTnvw', 4, 0.03190967599948635)
('FTn~w', 5, 0.02610305100097321)
('FTznw', 4, 0.02374491399677936)
('FTzvW', 3, 0.011048732994822785)
('FTzvg', 4, 0.01893315400229767)
('FTzvo', 3, 0.013313326999195851)
('FTzvw', 3, 0.01492479800072033)
('FTz~w', 4, 0.02049052900110837)
('FT~~w', 5, 0.026286649001121987)
('FUZuw', 3, 0.012810775995603763)
('FUZvW', 3, 0.016057009001087863)
('FUZv_', 3, 0.011908145999768749)
('FUZvg', 3, 0.01373996600159444)
('FUZvo', 3, 0.01156079099746421)
('FUZvw', 3, 0.013963552002678625)
('FUZ~o', 3, 0.011737803004507441)
('FUZ~w', 3, 0.01358747499762103)
('FUxuo', 3, 0.010420406004413962)
('FUxvO', 3, 0.012906804993690457)
('FUxv_', 3, 0.012202910998894367)
('FUxvo', 3, 0.011693142005242407)
('FUxvw', 3, 0.011797649996879045)
('FUz]w', 3, 0.01408328100660583)
('FUz^o', 3, 0.012480222001613583)
('FUz^w', 3, 0.01371701999596553)
('FUzro', 3, 0.011401778996514622)
('FUzvW', 3, 0.012776383002346847)
('FUzvo', 3, 0.013214539001637604)
('FUzvw', 3, 0.01347067899769172)
('FUz~w', 3, 0.014856714995403308)
('FU~vW', 3, 0.013240788000985049)
('FU~vo', 3, 0.014025875003426336)
('FU~vw', 3, 0.013522458000807092)
('FU~~w', 4, 0.020836939998844173)
('FV~~w', 5, 0.026702189003117383)
('F]y~w', 4, 0.019384685998375062)
('F]zlw', 4, 0.019488210004055873)
('F]znW', 4, 0.02202297400071984)
('F]zno', 3, 0.02525509599945508)
('F]znw', 4, 0.020488679998379666)
('F]z~w', 4, 0.020145356000284664)
('F]~vo', 3, 0.013187313998059835)
('F]~vw', 3, 0.01302687700081151)
('F]~~w', 4, 0.014754870004253462)
('F^~~w', 5, 0.016914292995352298)
('F~~~w', 6, 0.019588341005146503)
