graph,"metric dimension",time
"C]",2,0.025788758997805417
"C^",2,0.026555197000561748
"C~",3,0.026300697994884104
"CF",2,0.02630707200296456
"CU",1,0.022076688997913152
"CV",2,0.026845246000448242
