graph,"metric dimension",time
"GCOcfO",2,0.008778757000982296
"GCOcfs",3,0.029759019998891745
"GCOcfw",3,0.022523637999256607
"GCOcfW",3,0.029020308000326622
"GCOe`[",2,0.008842645002005156
"GCOeb[",2,0.01312729900382692
"GCOebK",2,0.00907719400129281
"GCOebW",2,0.01338853200286394
"GCOed[",2,0.011673197994241491
"GCOed{",3,0.020140895001532044
"GCOedc",3,0.038618008999037556
"GCOedg",2,0.011155159998452291
"GCOedK",2,0.012659657004405744
"GCOedk",3,0.018993632998899557
"GCOedo",2,0.01623251500132028
"GCOeds",3,0.021137691001058556
"GCOedw",2,0.009483093999733683
"GCOedW",2,0.011844464999740012
"GCOef?",2,0.008000891997653525
"GCOef_",2,0.01386882000224432
"GCOef{",3,0.02158984400011832
"GCOef[",3,0.02888060400437098
"GCOefC",2,0.011907781998161227
"GCOefc",3,0.01997300399671076
"GCOefG",2,0.009256785000616219
"GCOefg",2,0.010447645996464416
"GCOefK",2,0.015201720001641661
"GCOefk",3,0.019125473001622595
"GCOefO",2,0.008176948002073914
"GCOefo",2,0.01070552699820837
"GCOefS",2,0.009938040995621122
"GCOefs",3,0.02461377700092271
"GCOefW",2,0.010258361995511223
"GCOefw",3,0.025662600004579872
"GCOetg",3,0.024462225002935156
"GCOetk",3,0.023207266996905673
"GCOev{",3,0.020098026005143765
"GCOevg",2,0.00985466199927032
"GCOevk",3,0.017686592000245582
"GCOevo",3,0.0187463390029734
"GCOevs",3,0.017775086998881306
"GCOevw",3,0.019817792002868373
"GCOe`W",2,0.008905716000299435
"GCOf?{",3,0.018026468002062757
"GCOf~{",4,0.03244772899779491
"GCOfB_",2,0.00788647399895126
"GCOfb[",2,0.009467827003390994
"GCOfBc",2,0.007746009003312793
"GCOfbW",2,0.01055577999795787
"GCOfC{",2,0.008818586000415962
"GCOfc{",3,0.01698603499971796
"GCOfCs",2,0.008759137999732047
"GCOfCw",2,0.009612977999495342
"GCOfcw",3,0.016657893000228796
"GCOfDo",2,0.009875540003122296
"GCOfdo",3,0.014984091998485383
"GCOfDs",2,0.009146059994236566
"GCOfds",3,0.016681197004800197
"GCOfe[",2,0.008977805999165867
"GCOfE{",2,0.009146047006652225
"GCOfe{",3,0.016977758998109493
"GCOfeo",2,0.009158776003459934
"GCOfEo",2,0.00977389500621939
"GCOfEs",2,0.008887629002856556
"GCOfes",3,0.015800986002432182
"GCOfeW",2,0.008979093996458687
"GCOfEw",2,0.009748418000526726
"GCOfew",3,0.016372220001358073
"GCOfF_",2,0.008505858000717126
"GCOff[",2,0.009055162001459394
"GCOff_",3,0.017597983998712152
"GCOff{",3,0.017913677998876665
"GCOfF{",3,0.020175733996438794
"GCOfF?",3,0.02535742100008065
"GCOfFc",2,0.010112507996382192
"GCOffc",3,0.016911408994928934
"GCOfFC",3,0.01733802899980219
"GCOffO",2,0.008538247995602433
"GCOfFo",3,0.016730525996536016
"GCOffo",3,0.017206577998877037
"GCOffS",2,0.008449127999483608
"GCOffs",3,0.016922139999223873
"GCOfFs",3,0.020498532001511194
"GCOffW",2,0.009097042995563243
"GCOffw",3,0.018347175006056204
"GCOfFw",3,0.01853593299892964
"GCOf@s",2,0.008096379999187775
"GCOfu{",3,0.018490105001546908
"GCOfuw",3,0.017855240002973005
"GCOfv{",3,0.02122762700309977
"GCOfvg",3,0.016731340998376254
"GCOfvk",3,0.016738612997869495
"GCOfvo",3,0.01656694000121206
"GCOfvs",3,0.014307217999885324
"GCOfvw",3,0.01924387899634894
"GCOf?w",3,0.014460366001003422
"GCOf~w",4,0.03189367499726359
"GCpbaw",2,0.009780839005543385
"GCpbb{",3,0.016541182005312294
"GCpbbg",2,0.009439102999749593
"GCpbbK",2,0.008543946001736913
"GCpbbk",2,0.009207716000673827
"GCpbbo",2,0.009766267001396045
"GCpbbs",2,0.009120834998611826
"GCpbbw",2,0.00898390499787638
"GCpbd_",2,0.008731704001547769
"GCpbdg",3,0.013861194005585276
"GCpbdo",2,0.009105525998165831
"GCpbdO",2,0.009809260998736136
"GCpbdw",3,0.016289047998725437
"GCpbeg",2,0.008778646006248891
"GCpbeo",2,0.008602478999819141
"GCpbes",2,0.00840111100114882
"GCpbew",2,0.010715329997765366
"GCpbf_",2,0.009751150995725766
"GCpbf{",3,0.016842919001646806
"GCpbfc",2,0.010824372999195475
"GCpbfG",2,0.00835657200514106
"GCpbfg",3,0.01699328299582703
"GCpbfK",2,0.008603473004768603
"GCpbfk",3,0.01605114799895091
"GCpbfO",2,0.00951777499722084
"GCpbfo",2,0.009655255002144258
"GCpbfS",2,0.009237855003448203
"GCpbfs",2,0.009249500995792914
"GCpbfW",3,0.016603217998635955
"GCpbfw",3,0.01835876099357847
"GCpb`o",2,0.008575298998039216
"GCpbPw",2,0.008216543996240944
"GCpbQs",3,0.014621645997976884
"GCpbQw",2,0.008882472000550479
"GCpbR[",2,0.009731088997796178
"GCpbR{",3,0.015405732003273442
"GCpbRc",2,0.009225212997989729
"GCpbRK",2,0.00884624000173062
"GCpbRk",3,0.01477849599905312
"GCpbRs",3,0.01549758300097892
"GCpbrs",3,0.016783978004241362
"GCpbRw",2,0.008907973002351355
"GCpbTg",2,0.009256896999431774
"GCpbTw",2,0.008791543004917912
"GCpbTW",3,0.012819964002119377
"GCpbu[",2,0.009196145998430438
"GCpbuk",3,0.015087879000930116
"GCpbUo",2,0.00945803899958264
"GCpbus",2,0.009062030003406107
"GCpbUs",3,0.015355913004896138
"GCpbUW",2,0.008871015001204796
"GCpbUw",2,0.009003199003927875
"GCpbv[",3,0.016092876001494005
"GCpbV[",3,0.017059382000297774
"GCpbV{",3,0.01780137299647322
"GCpbv{",3,0.018346836004639044
"GCpbVc",2,0.009065227000974119
"GCpbVg",3,0.01608426200255053
"GCpbvg",3,0.017455476001487114
"GCpbvK",3,0.014314961998024955
"GCpbVK",3,0.015588600996125024
"GCpbvk",3,0.017063587001757696
"GCpbVk",3,0.0186376769997878
"GCpbVo",3,0.01598636800190434
"GCpbvo",3,0.016661632995237596
"GCpbVS",2,0.008886235998943448
"GCpbVs",3,0.016758193996793125
"GCpbvs",3,0.016781325997726526
"GCpbvS",3,0.020707923998998012
"GCpbVW",3,0.014474477000476327
"GCpbvW",3,0.015178951005509589
"GCpbVw",3,0.01574399200035259
"GCpbvw",3,0.017759035996277817
"GCpb`w",2,0.009133879000728484
"GCpdag",2,0.008587894997617695
"GCpdao",2,0.007380178998573683
"GCpdbg",2,0.008310184006404597
"GCpdbO",2,0.008249301004980225
"GCpdbo",2,0.008513795997714624
"GCpdbw",2,0.008459140997729264
"GCpdbW",2,0.008848340003169142
"GCpdcw",2,0.009058641997398809
"GCpddg",2,0.00908563000120921
"GCpddo",2,0.008745963001274504
"GCpdds",2,0.00792224000178976
"GCpddS",2,0.008407471999817062
"GCpddW",2,0.008608522999566048
"GCpddw",2,0.009214532001351472
"GCpdeg",3,0.014849668994429521
"GCpdek",3,0.021450471998832654
"GCpdeo",2,0.008278052999230567
"GCpdeS",2,0.00811163099569967
"GCpdes",2,0.010000269998272415
"GCpdeW",2,0.009758972002600785
"GCpdew",2,0.020353195002826396
"GCpdf_",2,0.00941908099775901
"GCpdf[",2,0.01347568299388513
"GCpdf{",3,0.020133461999648716
"GCpdfC",2,0.008573883002100047
"GCpdfc",3,0.025335343001643196
"GCpdfG",2,0.009387523001350928
"GCpdfg",3,0.017061557999113575
"GCpdfK",2,0.01773115999822039
"GCpdfk",3,0.019041546001972165
"GCpdfO",2,0.014721756997460034
"GCpdfo",2,0.01671306999924127
"GCpdfs",2,0.009699164002086036
"GCpdfS",2,0.012702575004368555
"GCpdfW",2,0.01105991600343259
"GCpdfw",3,0.021523178002098575
"GCpdjo",3,0.016952755002421327
"GCpdjs",3,0.021309101997758262
"GCpdlk",3,0.02135786799772177
"GCpdls",3,0.020146736002061516
"GCpdm[",2,0.009345853002741933
"GCpdmg",3,0.01948985399940284
"GCpdmk",3,0.01779779999924358
"GCpdms",3,0.01713779199781129
"GCpdmW",2,0.011558972000784706
"GCpdn{",3,0.0260989279995556
"GCpdn[",3,0.03109438500541728
"GCpdnc",3,0.02179869900282938
"GCpdnG",3,0.01719833999959519
"GCpdng",3,0.019071698996413033
"GCpdnK",3,0.017709576997731347
"GCpdnk",3,0.020041962998220697
"GCpdno",3,0.021670490998076275
"GCpdnS",3,0.018146267997508403
"GCpdns",3,0.03161734999594046
"GCpdnW",3,0.016789778994279914
"GCpdnw",3,0.02579113199317362
"GCp`dO",2,0.007684955999138765
"GCpd`o",2,0.007920593001472298
"GCpdPw",3,0.013998520000313874
"GCpdQ{",3,0.014842356002191082
"GCpdq{",3,0.017590159994142596
"GCpdR[",2,0.008332232006068807
"GCpdr[",2,0.013790707002044655
"GCpdR{",3,0.014409037001314573
"GCpdr{",3,0.015976023001712747
"GCpdrg",3,0.016225355000642594
"GCpdRg",3,0.01933518800069578
"GCpdrk",3,0.01696405500115361
"GCpdRs",3,0.013760570000158623
"GCpdrs",3,0.015844262998143677
"GCpdRW",2,0.00827933300024597
"GCpdRw",3,0.014740370999788865
"GCpdrw",3,0.0166574090035283
"GCpdS{",3,0.015480196998396423
"GCpds{",3,0.01653985300072236
"GCpdt[",2,0.009643602999858558
"GCpdt{",3,0.017936112999450415
"GCpdts",3,0.015692459004640114
"GCpdTw",3,0.015060851001180708
"GCpdtw",3,0.016058519002399407
"GCpdU[",3,0.015643994003767148
"GCpdU{",3,0.016851438995217904
"GCpdu[",3,0.018453641001542564
"GCpdu{",3,0.01915838199784048
"GCpdUg",3,0.013911442998505663
"GCpduk",3,0.018163364999054465
"GCpdUs",2,0.00927616599801695
"GCpdus",3,0.016996590995404404
"GCpdUw",3,0.015759419999085367
"GCpduw",3,0.01713467599620344
"GCpdv[",2,0.009631966997403651
"GCpdV[",3,0.014836946997093037
"GCpdV{",3,0.0167604640009813
"GCpdv{",3,0.017980957993131597
"GCpdVG",3,0.01462050400004955
"GCpdVg",3,0.01542252999934135
"GCpdvg",3,0.018212814000435174
"GCpdvK",2,0.009423683994100429
"GCpdvk",3,0.01920634799898835
"GCpdVo",2,0.00921164500323357
"GCpdvo",3,0.016488566994667053
"GCpdvS",2,0.0096081250012503
"GCpdVS",3,0.015267738999682479
"GCpdVs",3,0.01560835300188046
"GCpdvs",3,0.025009000004502013
"GCpdvW",2,0.010499235002498608
"GCpdVW",3,0.014668593998067081
"GCpdVw",3,0.015900911996141076
"GCpdvw",3,0.01852066100400407
"GCp`e_",2,0.007491971002309583
"GCpe][",3,0.016926735996094067
"GCpe^{",3,0.018200568003521767
"GCpe^[",3,0.018509952999011148
"GCp`eg",2,0.008594990998972207
"GCpe^g",3,0.01696567200269783
"GCpei{",3,0.0160092420046567
"GCpej[",2,0.016042140006902628
"GCpej{",3,0.016137717000674456
"GCpejw",3,0.013952773995697498
"GCpe^k",3,0.01654962500469992
"GCpel[",3,0.014366845993208699
"GCpel{",3,0.017348869005218148
"GCpelW",3,0.011977749003563076
"GCpelw",3,0.015496476997213904
"GCpem[",3,0.014180457998008933
"GCpem{",3,0.019615422002971172
"GCpemk",3,0.019085694002569653
"GCpems",3,0.017057445998943876
"GCpemw",3,0.018681328001548536
"GCpen{",3,0.017304531000263523
"GCpen[",3,0.017312484997091815
"GCpeng",3,0.01632172900281148
"GCpenk",3,0.01717777000158094
"GCpeno",3,0.01659171700157458
"GCpenS",3,0.01632814999902621
"GCpens",3,0.016991626005619764
"GCpenw",3,0.016869427003257442
"GCpenW",3,0.017573581004398875
"GCp`eO",2,0.007910643995273858
"GCp`eo",2,0.008242272997449618
"GCpe^o",3,0.01620628200180363
"GCper{",3,0.016433990000223275
"GCper[",3,0.016624894000415225
"GCperw",3,0.015213478000077885
"GCpe^s",3,0.02537789499911014
"GCpet{",3,0.018838046002201736
"GCpetw",3,0.015744709002319723
"GCpeu[",3,0.013223964000644628
"GCpeu{",3,0.018251552995934617
"GCpeug",3,0.015725156001280993
"GCpeus",3,0.017690572996798437
"GCpeuw",3,0.01576492199819768
"GCpev_",2,0.009525853995000944
"GCpev[",3,0.017534717000671662
"GCpev{",3,0.018444036999426316
"GCpevg",2,0.00900423999701161
"GCpevG",2,0.010139542995602824
"GCpevk",3,0.01569284699507989
"GCpevo",3,0.016348096003639512
"GCpevs",3,0.0183272139984183
"GCpevW",3,0.014146697998512536
"GCpevw",3,0.019607819005614147
"GCpe^W",3,0.015612921000865754
"GCpe]W",3,0.017637343997193966
"GCpe^w",3,0.018545092003478203
"GCp`f?",2,0.0075965939977322705
"GCp`f_",2,0.007915080001112074
"GCpf`{",3,0.016108577001432423
"GCp`f{",3,0.016986256996460725
"GCpf]{",3,0.01773809300357243
"GCpf^{",3,0.019195459004549775
"GCpf^[",3,0.020157273997028824
"GCpf~{",4,0.02939027300453745
"GCpfa{",3,0.01974838300520787
"GCpfb[",3,0.016928288001508918
"GCpfb{",3,0.022360088005370926
"GCpfbk",2,0.00913090500398539
"GCpfbs",2,0.014717049998580478
"GCpfbw",3,0.015382689998659771
"GCpfc{",3,0.017190754995681345
"GCpfd[",3,0.014999653001723345
"GCpfd{",3,0.017695611000817735
"GCpfds",2,0.006112785005825572
"GCpfdw",3,0.016653191996738315
"GCpfe[",3,0.014962276996811852
"GCpfe{",3,0.018228521999844816
"GCpfek",3,0.01721440899564186
"GCpfes",2,0.009911524000926875
"GCpfew",3,0.01745944000140298
"GCpff[",3,0.01707840799645055
"GCpff{",3,0.018022199998085853
"GCpffc",3,0.018963515001814812
"GCpffG",2,0.00921423100226093
"GCpffg",3,0.017326171000604518
"GCpffK",2,0.00912825200066436
"GCpffk",3,0.018276850001711864
"GCpffo",2,0.009497766994172707
"GCpffs",2,0.009501178996288218
"GCpffS",2,0.009830754999711644
"GCpffW",3,0.015817993000382558
"GCpffw",3,0.017257527004403528
"GCp`fg",2,0.008469776999845635
"GCpfI{",3,0.016685878996213432
"GCpfJ[",3,0.017365213003358804
"GCpfj{",3,0.017877259000670165
"GCpfJ{",3,0.018220892001409084
"GCpfJw",3,0.016443079002783634
"GCpfjw",3,0.016787752996606287
"GCpfK{",3,0.01802131599833956
"GCpfKw",3,0.02394730000378331
"GCpfL[",3,0.01601170399953844
"GCpfL{",3,0.017388772997946944
"GCpfl{",3,0.018037381996691693
"GCpfLw",3,0.015504476003115997
"GCpflw",3,0.01597485600359505
"GCpfM[",2,0.009089510997000616
"GCpfm{",3,0.01625117500225315
"GCpfM{",3,0.01772861200151965
"GCpfMk",3,0.015715434004960116
"GCpfMs",3,0.015323570005421061
"GCpfMw",3,0.015301849998650141
"GCpfmw",3,0.015719297996838577
"GCpfN[",3,0.017032363000907935
"GCpfn[",3,0.01813227800448658
"GCpfN{",3,0.018254868002259172
"GCpfn{",3,0.020959842004231177
"GCpfNg",3,0.016563647994189523
"GCpfng",3,0.01754814699961571
"GCpfNk",3,0.017504211005871184
"GCpfNK",3,0.017565046000527218
"GCpfnk",3,0.017977411996980663
"GCpfNo",3,0.01568657000461826
"GCpfno",3,0.017069383997295517
"GCpfNS",3,0.01569638699584175
"GCpfNs",3,0.017437631999200676
"GCpfns",3,0.0191268639973714
"GCpfNW",3,0.016471284005092457
"GCpfnW",3,0.01737480999872787
"GCpfnw",3,0.019918163001420908
"GCpfNw",3,0.033658514003036544
"GCp`fO",2,0.007786809001117945
"GCp`fo",2,0.009031742003571708
"GCpfQ{",3,0.016316993998771068
"GCpfR[",2,0.008927139002480544
"GCpfr{",3,0.020365446995128877
"GCpfR{",3,0.0247731859999476
"GCpfRw",3,0.011883489998581354
"GCpfrw",3,0.019767553996643983
"GCpfT{",3,0.01651572899572784
"GCpfTw",3,0.015080880002642516
"GCpfU[",3,0.01057503199990606
"GCpfU{",3,0.016499848003149964
"GCpfu{",3,0.021073363001050893
"GCpfUs",3,0.016115069003717508
"GCpfUw",3,0.014908529999956954
"GCpfuw",3,0.017312771000433713
"GCpfV[",3,0.017399299998942297
"GCpfV{",3,0.01822418300434947
"GCpfv[",3,0.020459880004636943
"GCpfv{",3,0.022305373000563122
"GCpfVG",3,0.016263233999779914
"GCpfVg",3,0.017816371997469105
"GCpfVk",3,0.016884780998225324
"GCpfVo",3,0.01972823800315382
"GCpfvo",3,0.0227780650020577
"GCpfVS",3,0.0164712990008411
"GCpfVs",3,0.018357298999035265
"GCpfvs",3,0.02122773700102698
"GCpfvW",3,0.015746359997137915
"GCpfVW",3,0.01627327599999262
"GCpfVw",3,0.017026451001584064
"GCpfvw",3,0.026359288996900432
"GCp`fW",2,0.008065499998338055
"GCp`fw",2,0.009416755994607229
"GCpf`w",3,0.01643445100489771
"GCpf]w",3,0.01689947600243613
"GCpf^W",3,0.018955329003802035
"GCpf^w",3,0.019254790000559296
"GCpf~w",3,0.021116984004038386
"GCprjk",4,0.036559369997121394
"GCprm{",3,0.022627254998951685
"GCprmk",3,0.01883944899600465
"GCprmw",3,0.018799846002366394
"GCprn{",3,0.01903653400222538
"GCprn[",3,0.03209427199908532
"GCprng",3,0.018093689999659546
"GCprnk",3,0.024076036002952605
"GCprno",3,0.019800358000793494
"GCprnW",3,0.017714825997245498
"GCprnw",3,0.018992126002558507
"GCpu~{",3,0.02002469699800713
"GCpU~{",3,0.02031266500125639
"GCpu}{",3,0.02153932100191014
"GCpui{",3,0.022817001001385506
"GCpuj{",3,0.020523657003650442
"GCpujs",3,0.016990846997941844
"GCpujw",3,0.014714632998220623
"GCpul{",3,0.01707818899740232
"GCpuls",3,0.01709321400267072
"GCpulw",3,0.021230696998827625
"GCpum{",3,0.020632079998904373
"GCpumk",3,0.01810994699917501
"GCpums",3,0.022205706001841463
"GCpumw",3,0.014613104998716153
"GCpun[",3,0.018726770002103876
"GCpun{",3,0.02095204599754652
"GCpunc",3,0.021774014996481128
"GCpunk",3,0.022284870996372774
"GCpuno",3,0.02180967699678149
"GCpunS",3,0.01647530199988978
"GCpuns",3,0.018748993003100622
"GCpunw",3,0.017956265997781884
"GCpunW",3,0.027657594000629615
"GCpu~o",3,0.02356346700253198
"GCpu~s",3,0.019844959999318235
"GCputW",3,0.013577325000369456
"GCpuu{",3,0.019916215998819098
"GCpuuo",3,0.015806464994966518
"GCpuus",3,0.0206016419979278
"GCpuuw",3,0.016164663997187745
"GCpUv[",3,0.019000141001015436
"GCpUv{",3,0.01901093600463355
"GCpuv[",3,0.020369129997561686
"GCpuv{",3,0.022469167997769546
"GCpuvG",2,0.00965577999886591
"GCpUvg",3,0.015573666998534463
"GCpuvg",3,0.01590812399808783
"GCpUvG",3,0.01728688000002876
"GCpUvk",3,0.02079081899864832
"GCpuvk",3,0.02143685299961362
"GCpUvo",3,0.016450661001726985
"GCpuvo",3,0.020788925998203922
"GCpUvs",3,0.018528107000747696
"GCpuvs",3,0.022655963999568485
"GCpuvW",3,0.014688933995785192
"GCpUvw",3,0.015575534998788498
"GCpuvw",3,0.01919514600012917
"GCpUvW",3,0.020395548002852593
"GCpU~w",3,0.01760290599486325
"GCpu~w",3,0.018532697999035008
"GCpv]{",3,0.018210469002951868
"GCpv^{",3,0.018674757004191633
"GCpv^[",3,0.019183167998562567
"GCpv\\{",3,0.02214209000521805
"GCpV~{",4,0.02617125300457701
"GCpv~{",4,0.02856370800145669
"GCpvaw",3,0.014980877997004427
"GCpvb{",3,0.01782711999840103
"GCpVbo",3,0.015729118000308517
"GCpvbo",3,0.018421973996737506
"GCpVbs",3,0.01632981600414496
"GCpvbs",3,0.01832453200040618
"GCpvbw",3,0.017677024996373802
"GCpVc{",3,0.017071501002646983
"GCpvc{",3,0.017612368996196892
"GCpVd[",3,0.015740552997158375
"GCpVd{",3,0.016085259994724765
"GCpvd{",3,0.020135047001531348
"GCpVds",3,0.017240291999769397
"GCpvds",3,0.0196010590007063
"GCpVdw",3,0.014330792000691872
"GCpvdw",3,0.01580347499839263
"GCpvdW",3,0.015983507000782993
"GCpVe{",3,0.015089251995959785
"GCpve{",3,0.01692007199744694
"GCpVe[",3,0.016967094998108223
"GCpve[",3,0.018419083004118875
"GCpveg",3,0.017301514999417122
"GCpVes",3,0.016488485998706892
"GCpves",3,0.018370522993791383
"GCpVew",3,0.015513566999288741
"GCpvew",3,0.015867007001361344
"GCpveW",3,0.01747810900269542
"GCpVf{",3,0.01613161100249272
"GCpVf[",3,0.01661209600570146
"GCpvf[",3,0.01737740600219695
"GCpvf{",3,0.018345717995543964
"GCpVfc",3,0.017281088999880012
"GCpvfc",3,0.017728352999256458
"GCpvfg",3,0.01746982499753358
"GCpvfk",3,0.01740716799395159
"GCpVfo",3,0.01672913100628648
"GCpvfo",3,0.01905387699662242
"GCpVfS",3,0.015186851000180468
"GCpvfS",3,0.016863909993844572
"GCpVfs",3,0.017694107002171222
"GCpvfs",3,0.018726219001109712
"GCpvfW",3,0.014898603003530297
"GCpVfW",3,0.015612090996000916
"GCpvfw",3,0.017974602000322193
"GCpVfw",3,0.018973706995893735
"GCpvj{",3,0.019126699000480585
"GCpvl{",3,0.018419763997371774
"GCpvm{",3,0.01742712799750734
"GCpvn[",3,0.018021748997853138
"GCpvn{",3,0.019198841000616085
"GCpvnk",3,0.0203356369966059
"GCpvno",3,0.01780218399653677
"GCpvns",3,0.018036754001514055
"GCpvnw",3,0.018249158005346544
"GCpv^o",3,0.016205813000851776
"GCpVP{",3,0.019501566006510984
"GCpvPw",3,0.01607918900117511
"GCpvR{",3,0.017992296001466457
"GCpvRw",3,0.017674492999503855
"GCpVS{",3,0.01775682500010589
"GCpv^s",3,0.01809903100365773
"GCpvSw",3,0.01619527000002563
"GCpvT{",3,0.016767353998147883
"GCpVT{",3,0.017224711999006104
"GCpVTk",3,0.016036752000218257
"GCpvTs",3,0.017179201000544708
"GCpVTs",3,0.01798516399867367
"GCpvTW",3,0.01569525199738564
"GCpvTw",3,0.016469309994135983
"GCpVTw",3,0.01771874799305806
"GCpVU{",3,0.016523591002624016
"GCpvU{",3,0.016852189997734968
"GCpVu{",3,0.01773492000211263
"GCpvUg",3,0.017020170998875983
"GCpVUg",3,0.01719293399946764
"GCpVUk",3,0.015790031000506133
"GCpvUs",3,0.020555556002364028
"GCpVUs",3,0.022541020000062417
"GCpVuw",3,0.013314256000739988
"GCpVUw",3,0.014919810004357714
"GCpvUw",3,0.016148305003298447
"GCpVV_",3,0.016406232003646437
"GCpVV{",3,0.017753760002960917
"GCpVv[",3,0.01810293400194496
"GCpvV{",3,0.01832965200446779
"GCpVv{",3,0.018548022002505604
"GCpvV_",3,0.018819190001522657
"GCpvv{",3,0.019076217999099754
"GCpvV[",3,0.019407568004680797
"GCpVvg",3,0.016894467000383884
"GCpvVG",3,0.017683490994386375
"GCpVVg",3,0.018192827003076673
"GCpvVg",3,0.01823630499711726
"GCpVVk",3,0.016208899003686383
"GCpVvk",3,0.016995617996144574
"GCpvVk",3,0.017654241004493088
"GCpVVo",3,0.016954040998825803
"GCpVvo",3,0.017531888996018097
"GCpvVo",3,0.01811584499955643
"GCpvvo",3,0.018938015004096087
"GCpvVs",3,0.018739190003543627
"GCpVVs",3,0.018813505994330626
"GCpvvs",3,0.01954392400512006
"GCpVvs",3,0.019898159000149462
"GCpVVS",3,0.020033767003042158
"GCpvVS",3,0.02245845400466351
"GCpVvW",3,0.015932893002172932
"GCpVVw",3,0.016953635997197125
"GCpvVw",3,0.016962296002020594
"GCpvVW",3,0.017329447997326497
"GCpVvw",3,0.017389579996233806
"GCpvvw",3,0.01812549700116506
"GCpv^w",3,0.017525058996398002
"GCpV~w",3,0.018344683994655497
"GCpv~w",3,0.019344783999258652
"GCQbb_",2,0.008411120004893746
"GCQbbc",3,0.015745861994219013
"GCQbbo",2,0.012233852001372725
"GCQbbs",2,0.008788266997726168
"GCQbc[",2,0.008949795999797061
"GCQbcs",2,0.009129945996392053
"GCQbcW",2,0.00882586999796331
"GCQbd_",2,0.00980455399985658
"GCQbd{",2,0.010491174994967878
"GCQbd[",2,0.010790864995215088
"GCQbdc",2,0.008350763993803412
"GCQbdg",2,0.00879753000481287
"GCQbdK",2,0.009178104002785403
"GCQbdk",2,0.00949768900318304
"GCQbdO",2,0.008471516994177364
"GCQbdo",2,0.009651473999838345
"GCQbds",2,0.010074513003928587
"GCQbdS",2,0.01026188800460659
"GCQbdw",2,0.009391364001203328
"GCQbdW",2,0.0168008509936044
"GCQbe[",2,0.009649047002312727
"GCQbec",2,0.013416287998552434
"GCQbeG",3,0.012786589002644178
"GCQbeK",3,0.013234259000455495
"GCQbeO",2,0.007912798995675985
"GCQbeo",2,0.008537285000784323
"GCQbeS",2,0.010407795998617075
"GCQbes",2,0.01197825599956559
"GCQbeW",2,0.00944976499886252
"GCQbf_",2,0.008967267000116408
"GCQbf?",2,0.010142940001969691
"GCQbf{",3,0.018054156993457582
"GCQbf[",3,0.022560801000508945
"GCQbfC",2,0.008656516998598818
"GCQbfc",2,0.008868529002938885
"GCQbfG",3,0.015062437996675726
"GCQbfg",3,0.015880382001341786
"GCQbfK",3,0.013221173001511488
"GCQbfk",3,0.02439310900081182
"GCQbfo",2,0.0066743010029313155
"GCQbfO",2,0.010292558996297885
"GCQbfS",2,0.008941947999119293
"GCQbfs",3,0.016771337999671232
"GCQbfW",3,0.016904353004065342
"GCQbfw",3,0.01794840599905001
"GCQb`o",2,0.008753562993661035
"GCQbPk",2,0.009811529002035968
"GCQbQ{",3,0.015773680002894253
"GCQbQ[",3,0.017241581001144368
"GCQbQg",2,0.008150669003953226
"GCQbQk",2,0.008692627998243552
"GCQbQs",3,0.01601290200051153
"GCQbQw",2,0.009073704997717869
"GCQbQW",2,0.00927345200034324
"GCQbR_",2,0.006714986004226375
"GCQbR[",3,0.01619091400061734
"GCQbR{",3,0.017805900002713315
"GCQbRc",2,0.008321051005623303
"GCQbRG",2,0.006476643000496551
"GCQbRg",2,0.008062542998231947
"GCQbRK",2,0.007788670001900755
"GCQbRk",2,0.009038871998200193
"GCQbRo",2,0.006089437003538478
"GCQbro",3,0.017693339999823365
"GCQbRs",3,0.01211275000241585
"GCQbRS",3,0.016433974997198675
"GCQbrs",3,0.01900386899797013
"GCQbRw",2,0.009114817003137432
"GCQbRW",2,0.01749949799705064
"GCQb`s",2,0.009154323000984732
"GCQbSk",2,0.008683940002811141
"GCQbTc",2,0.009313861999544315
"GCQbTg",2,0.009072446999198291
"GCQbtg",3,0.01760378899780335
"GCQbTK",2,0.008359147002920508
"GCQbtk",2,0.009219079998729285
"GCQbTk",2,0.009444899995287415
"GCQbU_",2,0.008103790998575278
"GCQbU[",3,0.017325330998573918
"GCQbU{",3,0.018885333003709093
"GCQbu[",3,0.024735426006373018
"GCQbUc",2,0.009931487998983357
"GCQbUG",2,0.007837074001145083
"GCQbUg",2,0.008827163997921161
"GCQbUK",2,0.008635771999252029
"GCQbUk",2,0.010612113001116086
"GCQbUo",2,0.008256383996922523
"GCQbUO",2,0.00837454399879789
"GCQbuo",3,0.017092424997827038
"GCQbUS",3,0.015180576003331225
"GCQbus",3,0.01660559300216846
"GCQbUs",3,0.01678885800356511
"GCQbUW",2,0.00849200500670122
"GCQbUw",2,0.011287349996564444
"GCQbuW",3,0.0169612679965212
"GCQbV_",2,0.008438723998551723
"GCQbV?",2,0.009046643004694488
"GCQbv_",2,0.015798658001585864
"GCQbV[",3,0.017039892001776025
"GCQbv[",3,0.017670027002168354
"GCQbv{",3,0.018180503000621684
"GCQbV{",3,0.019014125005924143
"GCQbVC",2,0.008526264995452948
"GCQbVc",2,0.00861155900201993
"GCQbvc",2,0.010225035002804361
"GCQbVG",2,0.007633904999238439
"GCQbvG",2,0.009012939997774083
"GCQbVg",2,0.009811796997382771
"GCQbvg",2,0.009855575997789856
"GCQbVK",2,0.009024836996104568
"GCQbvk",2,0.009694553998997435
"GCQbvK",2,0.010519214003579691
